,list_id,company,rank,source,job_type_1,job_type_2,job_type_3,job_type_4,job_type_5,job_type_6,job_type_7
3478,ru_NEWM,New Media Invt,1917.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3479,ru_NRZ,New Residential Invt,1919.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3480,ru_SNR,New Sr Invt,1920.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3481,ru_NWY,New York & Company,1921.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3482,ru_NYMT,New York Mortgage Trust,1923.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3484,ru_NFX,Newfield Exploration,1926.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3485,ru_NLNK,Newlink Genetics,1927.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3486,ru_NMRK,Newmark,1928.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3489,ru_NXRT,Nexpoint Residential,1935.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3490,ru_NXST,Nexstar Media,1936.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3491,ru_NEXT,Nextdecade,1937.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3492,ru_NODK,NI,1939.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3494,ru_NCBS,Nicolet Bankshares,1941.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3496,ru_NIHD,NII,1943.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3498,ru_NL,Nl Industries,1947.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3499,ru_NMIH,NMI,1949.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3501,ru_NE,Noble,1951.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3502,ru_NDLS,Noodles & Company,1953.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3503,ru_NAT,Nordic American Tanker,1954.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3504,ru_NBN,Northeast Bank,1958.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3505,ru_NOG,Northern Oil & Gas,1959.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3506,ru_NFBK,Northfield Bank,1961.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3507,ru_NRIM,Northrim Bank,1962.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3508,ru_NRE,Northstar Realty Europe,1964.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3509,ru_NWBI,Northwest Bancshares,1965.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3510,ru_NWN,Northwest Natural Gas,1966.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3511,ru_NWPX,Northwest Pipe,1967.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3512,ru_NWE,Northwestern,1968.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3513,ru_NCLH,Norwegian Cruise Line,1969.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3514,ru_NWFL,Norwood Financial,1970.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3517,ru_NVCR,Novocure,1973.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3518,ru_NYLD.A,Nrg Yield,1976.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3519,ru_NTRI,Nutri System,1982.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3520,ru_NUVA,Nuvasive,1983.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3521,ru_NVTR,Nuvectra,1984.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3522,ru_NES,Nuverra Envtl Solutions,1985.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3523,ru_NVEE,Nv5 Global,1986.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3524,ru_NXPI,Nxp Semiconductors,1991.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3526,ru_NYMX,Nymox Pharmaceutical,1993.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3527,ru_ORLY,O Reilly Automotive,1994.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3528,ru_OVLY,Oak Valley Bank,1995.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3529,ru_OAS,Oasis Pete,1996.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3530,ru_OXY,Occidental Pete,1997.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3531,ru_ORIG,Ocean Rig Udw,1998.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3532,ru_OCFC,Oceanfirst Financial,2000.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3533,ru_OCLR,Oclaro,2001.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3534,ru_OFED,Oconee Federal Financial,2002.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3535,ru_OCUL,Ocular Therapeutix,2003.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3536,ru_OCN,Ocwen Financial,2004.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3537,ru_ODT,Odonate Therapeutics,2005.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3538,ru_OFG,Ofg Bank,2007.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3539,ru_OVBC,Ohio Vy Banc,2009.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3540,ru_ODC,Oil Dri Corporation of America,2010.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3541,ru_OIS,Oil States,2011.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3542,ru_ODFL,Old Dominion Freight,2013.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3543,ru_OLBK,Old Line Bancshares,2014.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3545,ru_OSBC,Old Second Bank,2017.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3546,ru_OLLI,Ollies Bargain Outlet,2019.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3547,ru_ZEUS,Olympic Steel,2020.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3548,ru_OFLX,Omega Flex,2021.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3549,ru_OHI,Omega Healthcare Invs,2022.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3550,ru_OMER,Omeros,2023.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3551,ru_OMC,Omnicom,2025.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3553,ru_ONDK,On Deck Capital,2027.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3555,ru_OLP,One Liberty Properties,2030.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3556,ru_OPBK,Op Bank,2035.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3557,ru_OPK,Opko Health,2036.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3558,ru_OPY,Oppenheimer,2037.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3559,ru_OPTN,Optinose,2038.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3560,ru_OPB,Opus Bk Irvine Calif,2039.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3561,ru_OSUR,Orasure Technologies,2041.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3562,ru_ORBC,Orbcomm,2042.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3563,ru_ORC,Orchid Island Capital,2043.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3564,ru_ONVO,Organovo,2044.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3566,ru_ORN,Orion,2046.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3567,ru_ORIT,Oritani Financial,2047.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3569,ru_ORRF,Orrstown Financial,2049.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3571,ru_KIDS,Orthopediatrics,2051.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3572,ru_OTTR,Otter Tail,2054.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3573,ru_OUT,Outfront Media,2055.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3574,ru_OSG,Overseas Shipholding,2056.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3575,ru_OVID,Ovid Therapeutics,2058.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3576,ru_OI,Owens Illinois,2061.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3577,ru_OXFD,Oxford Immunotec Global,2062.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3579,ru_PTSI,P A M Transn,2064.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3580,ru_CNXN,P C Connection,2065.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3581,ru_PACB,Pacific Biosciences Ca,2067.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3582,ru_PMBC,Pacific Mercantile Banco,2068.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3585,ru_PKG,Packaging Corporation of America,2071.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3586,ru_PACW,Pacwest Bank,2072.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3587,ru_PTN,Palatin Technologies,2073.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3589,ru_PHX,Panhandle Oil and Gas,2076.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3590,ru_PZZA,Papa Johns,2077.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3591,ru_PAR,Par Technology,2079.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3592,ru_PGRE,Paramount,2080.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3593,ru_PRTK,Paratek Pharmaceuticals,2081.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3594,ru_PCYG,Park City,2082.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3596,ru_PRK,Park National,2085.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3597,ru_PKOH,Park Ohio,2086.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3598,ru_PKBK,Parke Bank,2087.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3599,ru_PE,Parsley Energy,2089.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3600,ru_PATK,Patrick Inds,2091.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3601,ru_PEGI,Pattern Energy,2092.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3602,ru_PTEN,Patterson Uti Energy,2094.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3603,ru_PCTY,Paylocity Hldg,2097.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3604,ru_PCSB,Pcsb Financial,2100.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3606,ru_PDLI,Pdl Biopharma,2103.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3607,ru_PDLB,Pdl Community Bank,2104.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3608,ru_PDVW,Pdvwireless,2105.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3609,ru_PGC,Peapack-Gladstone Financial,2107.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3610,ru_PEB,Pebblebrook Hotel Trust,2108.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3611,ru_PVAC,Penn Virginia,2111.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3612,ru_JCP,Penney J C,2112.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3613,ru_PWOD,Penns Woods Bank,2113.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3614,ru_PEI,Pennsylvania Real Estate,2114.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3615,ru_PFSI,Pennymac Financial,2115.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3616,ru_PMT,Pennymac Mortgage Inv,2116.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3617,ru_PAG,Penske Automotive,2117.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3618,ru_PEN,Penumbra,2119.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3619,ru_PEBO,Peoples Bank,2120.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3620,ru_PEBK,Peoples Bank N C,2121.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3621,ru_PFIS,Peoples Financial,2122.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3622,ru_PBCT,Peoples United Financial,2123.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3623,ru_PUB,Peoples Utah Bank,2124.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3624,ru_PFGC,Performance Food,2127.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3625,ru_PRGO,Perrigo,2129.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3626,ru_PETQ,Petiq,2131.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3627,ru_PETS,Petmed Express,2132.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3629,ru_PFSW,Pfsweb,2135.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3630,ru_PCG,Pg&E,2136.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3631,ru_PGTI,Pgt Innovations,2137.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3632,ru_PHH,PHH,2138.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3634,ru_PAHC,Phibro Animal Health,2140.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3635,ru_DOC,Physicians Realty Trust,2144.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3636,ru_PICO,Pico,2145.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3637,ru_PDM,Piedmont Office Rlty,2146.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3638,ru_PIRS,Pieris Pharmaceuticals,2148.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3639,ru_PPC,Pilgrims Pride,2149.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3640,ru_PNFP,Pinnacle Financial,2151.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3641,ru_PES,Pioneer Energy Services,2154.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3642,ru_PXD,Pioneer Nat Resources,2155.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3643,ru_PLNT,Planet Fitness,2159.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3644,ru_PLT,Plantronics,2160.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3645,ru_PAH,Platform Specialty Prods,2161.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3646,ru_AGS,Playags,2162.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3647,ru_PLUG,Plug Power,2164.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3648,ru_PNC,Pnc Financial,2165.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3650,ru_COOL,Polarityte,2168.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3651,ru_POR,Portland Gen Elec,2172.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3652,ru_PTLA,Portola Pharmaceuticals,2173.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3653,ru_PBPB,Potbelly,2175.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3654,ru_PCH,Potlatchdeltic,2176.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3655,ru_POWL,Powell Industries,2177.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3656,ru_PQG,PQ,2181.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3657,ru_PRAA,PRA,2182.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3659,ru_APTS,Preferred Apt Communities,2185.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3660,ru_PFBC,Preferred Bank,2186.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3661,ru_PLPC,Preformed Line Products,2187.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3662,ru_PINC,Premier,2189.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3663,ru_PFBI,Premier Financial Bank,2188.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3664,ru_PBH,Prestige Brands,2191.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3665,ru_PRGX,Prgx Global,2192.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3666,ru_TROW,Price T Rowe,2193.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3668,ru_PRMW,Primo Wtr,2196.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3669,ru_PRIM,Primoris,2197.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3670,ru_PRA,Proassurance,2199.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3671,ru_PFIE,Profire Energy,2201.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3672,ru_PGNX,Progenics Pharmaceutical,2202.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3673,ru_PUMP,Propetro,2207.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
