company,job,location,job_keyword,job_type,qry_company,list_id
CrowdStrike,Technical Account Manager,Remote,machine learning,data_science,Crowdstrike,cnbc_26
CrowdStrike,Campaigns and Operations Representative,"Austin, TX",machine learning,data_science,Crowdstrike,cnbc_26
CrowdStrike,Digital Campaign Writer,"Irvine, CA 92618",machine learning,data_science,Crowdstrike,cnbc_26
Houzz,User Experience Researcher,"Palo Alto, CA 94301 (Professorville area)",data scientist,data_science,Houzz,cnbc_30
Houzz,Senior User Experience Researcher,"Palo Alto, CA 94301 (Professorville area)",data scientist,data_science,Houzz,cnbc_30
Houzz,Back-End Software Engineer | Search,"Palo Alto, CA 94301 (Professorville area)",data scientist,data_science,Houzz,cnbc_30
Houzz,Research Engineer | eCommerce,"Palo Alto, CA 94301 (Professorville area)",machine learning,data_science,Houzz,cnbc_30
Houzz,Back-End Software Engineer | Personalization & Growth,"Palo Alto, CA 94301 (Professorville area)",machine learning,data_science,Houzz,cnbc_30
Houzz,Back-End Software Engineer | Data Infrastructure,"Palo Alto, CA 94301 (Professorville area)",machine learning,data_science,Houzz,cnbc_30
Duolingo,"Software Engineer, Android","Pittsburgh, PA",machine learning,data_science,Duolingo,cnbc_34
Duolingo,"Software Engineer, iOS (Seattle)","Seattle, WA",machine learning,data_science,Duolingo,cnbc_34
Duolingo,"Software Engineer, Web","Pittsburgh, PA",machine learning,data_science,Duolingo,cnbc_34
Duolingo,Senior Technical Program Manager,"Pittsburgh, PA",machine learning,data_science,Duolingo,cnbc_34
drawbridge,Sr. Data Scientist,"San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Drawbridge,cnbc_39
drawbridge,Big Data Architect,"San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Drawbridge,cnbc_39
drawbridge,Solutions Architect,"New York, NY",machine learning,data_science,Drawbridge,cnbc_39
drawbridge,Sr. Product Manager,"San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Drawbridge,cnbc_39
drawbridge,"Director, Product Marketing","San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Drawbridge,cnbc_39
drawbridge,Enterprise Account Director,"New York, NY",machine learning,data_science,Drawbridge,cnbc_39
drawbridge,Payroll Accountant,"San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Drawbridge,cnbc_39
drawbridge,Strategic Partner Manager,"San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Drawbridge,cnbc_39
drawbridge,"Sr. Product Manager, Fraud & Security","San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Drawbridge,cnbc_39
Coursera,"Director of Data Science, Machine Learning","Mountain View, CA",data scientist,data_science,Coursera,cnbc_41
Coursera,Senior Data Engineer,"Mountain View, CA",data scientist,data_science,Coursera,cnbc_41
Coursera,"Senior Data Scientist, Growth","Mountain View, CA",machine learning,data_science,Coursera,cnbc_41
Coursera,Content Strategy and Curation Manager,"Mountain View, CA",machine learning,data_science,Coursera,cnbc_41
Fanatics Inc.,Data Engineer - MTS,"San Mateo, CA",data scientist,data_science,Fanatics,cnbc_44
Fanatics Inc.,Lead/Principal Data Scientist,"San Mateo, CA",data scientist,data_science,Fanatics,cnbc_44
Fanatics Inc.,Data Engineer - MTS,"San Mateo, CA",machine learning,data_science,Fanatics,cnbc_44
Fanatics Inc.,Lead/Principal Data Scientist,"San Mateo, CA",machine learning,data_science,Fanatics,cnbc_44
"Auris Health, Inc.","Staff Software Engineer, Applications","Redwood City, CA",data scientist,data_science,Auris Health,cnbc_45
Apeel Sciences,Field Application Scientist,"Santa Barbara, CA",data scientist,data_science,Apeel Sciences,cnbc_47
Apeel Sciences,Software Engineer,"Santa Barbara, CA",data scientist,data_science,Apeel Sciences,cnbc_47
Apeel Sciences,"Field Service Technician (McAllen, Texas)","McAllen, TX",data scientist,data_science,Apeel Sciences,cnbc_47
Apeel Sciences,"Field Service Technician (Dallas, TX)","Santa Barbara, CA",data scientist,data_science,Apeel Sciences,cnbc_47
SoFi,"Data Scientist, Analyst (Invest & Advice Products)","San Francisco, CA",data scientist,data_science,SoFi,cnbc_49
SoFi,"Data Scientist, Analyst (Money & Member)","San Francisco, CA",data scientist,data_science,SoFi,cnbc_49
SoFi,"Data Scientist, Analyst (Consumer Lending Products)","San Francisco, CA",data scientist,data_science,SoFi,cnbc_49
SoFi,"Data Scientist, Analyst (Brand and Member Marketing)","San Francisco, CA",data scientist,data_science,SoFi,cnbc_49
SoFi,"Data Scientist, Modeler (Operations)","San Francisco, CA",data scientist,data_science,SoFi,cnbc_49
SoFi,"Data Scientist, Modeler (Marketing)","San Francisco, CA",data scientist,data_science,SoFi,cnbc_49
SoFi,"Data Scientist, Analyst (Marketing - Media Channel/Product Marketing)","San Francisco, CA",data scientist,data_science,SoFi,cnbc_49
SoFi,"Data Scientist, Analyst (CRM, Lifecycle Marketing)","San Francisco, CA",data scientist,data_science,SoFi,cnbc_49
SoFi,"Senior Engineer, Data","Murray, UT",data scientist,data_science,SoFi,cnbc_49
SoFi,"Engineer, Data Science","Murray, UT",machine learning,data_science,SoFi,cnbc_49
SoFi,"Data Scientist, Analyst (Consumer Lending Products)","San Francisco, CA",machine learning,data_science,SoFi,cnbc_49
SoFi,"Data Scientist, Analyst (Brand and Member Marketing)","San Francisco, CA",machine learning,data_science,SoFi,cnbc_49
SoFi,"Data Scientist, Modeler (Operations)","San Francisco, CA",machine learning,data_science,SoFi,cnbc_49
SoFi,"Senior Engineer, Data Science","Murray, UT",machine learning,data_science,SoFi,cnbc_49
SoFi,"Data Scientist, Modeler (Marketing)","San Francisco, CA",machine learning,data_science,SoFi,cnbc_49
SoFi,"Data Scientist, Analyst (Marketing - Media Channel/Product Marketing)","San Francisco, CA",machine learning,data_science,SoFi,cnbc_49
SoFi,"Data Scientist, Analyst (CRM, Lifecycle Marketing)","San Francisco, CA",machine learning,data_science,SoFi,cnbc_49
SoFi,"Data Scientist, Modeler, Fraud Risk","San Francisco, CA",machine learning,data_science,SoFi,cnbc_49
Credit Karma,Senior Partner Decision Science Associate,"San Francisco, CA 94104 (Financial District area)",data scientist,data_science,Credit Karma,bi_0
Credit Karma,"Lead Product Manager, Data (multiple positions)","San Francisco, CA 94104 (Financial District area)",data scientist,data_science,Credit Karma,bi_0
Credit Karma,Machine Learning Engineer,"San Francisco, CA 94104 (Financial District area)",data scientist,data_science,Credit Karma,bi_0
Credit Karma,"Senior Director, Data Science","San Francisco, CA 94104 (Financial District area)",data scientist,data_science,Credit Karma,bi_0
Credit Karma,Partner Decision Science Associate,"San Francisco, CA 94104 (Financial District area)",data scientist,data_science,Credit Karma,bi_0
Credit Karma,Senior Data Engineer,"San Francisco, CA 94104 (Financial District area)",data scientist,data_science,Credit Karma,bi_0
Credit Karma,Data Engineer,"San Francisco, CA 94104 (Financial District area)",data scientist,data_science,Credit Karma,bi_0
Credit Karma,"Senior Manager, Partner Decision Science","San Francisco, CA 94104 (Financial District area)",data scientist,data_science,Credit Karma,bi_0
Credit Karma,Senior Machine Learning Engineer,"San Francisco, CA 94104 (Financial District area)",data scientist,data_science,Credit Karma,bi_0
Credit Karma,"Lead Product Manager, Data (multiple positions)","San Francisco, CA 94104 (Financial District area)",machine learning,data_science,Credit Karma,bi_0
Credit Karma,Partner Decision Science Associate,"San Francisco, CA 94104 (Financial District area)",machine learning,data_science,Credit Karma,bi_0
Credit Karma,Head of Partner Decision Science & Analytics,"San Francisco, CA 94104 (Financial District area)",machine learning,data_science,Credit Karma,bi_0
Credit Karma,Senior Partner Decision Science Associate,"San Francisco, CA 94104 (Financial District area)",machine learning,data_science,Credit Karma,bi_0
Credit Karma,Senior Machine Learning Engineer,"San Francisco, CA 94104 (Financial District area)",machine learning,data_science,Credit Karma,bi_0
Credit Karma,"Senior Data Scientist, Engineering","San Francisco, CA 94104 (Financial District area)",machine learning,data_science,Credit Karma,bi_0
Credit Karma,"Senior Director, Data Science","San Francisco, CA 94104 (Financial District area)",machine learning,data_science,Credit Karma,bi_0
Credit Karma,Software Engineer - Credit Cards,"San Francisco, CA 94104 (Financial District area)",machine learning,data_science,Credit Karma,bi_0
Credit Karma,"Senior Manager, Partner Decision Science","San Francisco, CA 94104 (Financial District area)",machine learning,data_science,Credit Karma,bi_0
Wish,"Software Engineer, Tracking","San Francisco, CA 94103 (South Of Market area)",machine learning,data_science,Wish,bi_1
Wish,"Software Engineer, Warehouse Integration","San Francisco, CA 94103 (South Of Market area)",machine learning,data_science,Wish,bi_1
Wish,Senior Relevance Engineer,"San Francisco, CA 94103 (South Of Market area)",machine learning,data_science,Wish,bi_1
Wish,Senior Engineer,"San Francisco, CA",machine learning,data_science,Wish,bi_1
Wish,Software Engineer - Ads,"San Francisco, CA",machine learning,data_science,Wish,bi_1
DoorDash,"Senior Data Scientist, Analytics","San Francisco, CA 94105 (Financial District area)",data scientist,data_science,DoorDash,bi_3
DoorDash,"Director of Data Science, Machine Learning & Artificial Intelligence","San Francisco, CA 94105 (Financial District area)",data scientist,data_science,DoorDash,bi_3
DoorDash,"Software Engineer, Data Science","San Francisco, CA 94105 (Financial District area)",data scientist,data_science,DoorDash,bi_3
DoorDash,"Director, Analytics","San Francisco, CA 94105 (Financial District area)",data scientist,data_science,DoorDash,bi_3
DoorDash,"Software Engineer, Data Science","San Francisco, CA 94105 (Financial District area)",machine learning,data_science,DoorDash,bi_3
"Intarcia Therapeutics, Inc.","Director, Formulation Development","Hayward, CA 94545 (Glen Eden area)",data scientist,data_science,Intarcia Therapeutics,bi_5
"Magic Leap, Inc.",Algorithm Engineer (Image Processing),Illinois,data scientist,data_science,Magic Leap,bi_11
"Magic Leap, Inc.","Senior Optical Engineer, Polarization & Test","Boulder, CO",data scientist,data_science,Magic Leap,bi_11
"Magic Leap, Inc.",Mechanical Engineer,"Plantation, FL",data scientist,data_science,Magic Leap,bi_11
"Magic Leap, Inc.",Senior IT Systems Engineer,"Culver City, CA",data scientist,data_science,Magic Leap,bi_11
"Magic Leap, Inc.",Senior Software Engineer,"Plantation, FL",data scientist,data_science,Magic Leap,bi_11
"Magic Leap, Inc.",Lead High Performance Software Engineer,"Sunnyvale, CA",data scientist,data_science,Magic Leap,bi_11
"Magic Leap, Inc.","Senior Engineer, Bluetooth","Sunnyvale, CA",data scientist,data_science,Magic Leap,bi_11
"Magic Leap, Inc.",Lead Sustaining Process Engineer,"Plantation, FL",data scientist,data_science,Magic Leap,bi_11
"Magic Leap, Inc.",Senior Procedural Animation Engineer,"Culver City, CA",data scientist,data_science,Magic Leap,bi_11
"Magic Leap, Inc.",Senior Human Vision Scientist,"Plantation, FL",machine learning,data_science,Magic Leap,bi_11
"Magic Leap, Inc.","Artificial General Intelligence, Applied Research Engineer","San Francisco, CA",machine learning,data_science,Magic Leap,bi_11
"Magic Leap, Inc.",Deep Learning Systems Engineer,"San Francisco, CA",machine learning,data_science,Magic Leap,bi_11
"Magic Leap, Inc.",Algorithm Engineer (Image Processing),Illinois,machine learning,data_science,Magic Leap,bi_11
"Magic Leap, Inc.",Senior SLAM Computer Vision Engineer - Contractor,"Sunnyvale, CA",machine learning,data_science,Magic Leap,bi_11
"Magic Leap, Inc.",Artificial General Intelligence Principal Applied Research Engineer,"San Francisco, CA",machine learning,data_science,Magic Leap,bi_11
"Magic Leap, Inc.",Senior 3D Framework Engineer,"San Francisco, CA",machine learning,data_science,Magic Leap,bi_11
"Magic Leap, Inc.",Lead Intelligent Agent Engineer,"Culver City, CA",machine learning,data_science,Magic Leap,bi_11
"Magic Leap, Inc.","Digital Health Software Application Engineer, Mixed Reality Applications","Plantation, FL",machine learning,data_science,Magic Leap,bi_11
"Moderna Therapeutics, Inc","(Contract) Research Associate, Formulation Design","Cambridge, MA",data scientist,data_science,Moderna Therapeutics,bi_13
"Moderna Therapeutics, Inc","Sr. / Research Associate, Delivery Sciences","Cambridge, MA",data scientist,data_science,Moderna Therapeutics,bi_13
"Moderna Therapeutics, Inc","(Contract) Principal Research Associate, Drug Product, Process Sciences","Cambridge, MA",data scientist,data_science,Moderna Therapeutics,bi_13
"Moderna Therapeutics, Inc","(Contract) Sr. Research Associate, Oncology","Cambridge, MA",data scientist,data_science,Moderna Therapeutics,bi_13
"Moderna Therapeutics, Inc","Sr./Scientist, Immuno-Oncology Research","Cambridge, MA",data scientist,data_science,Moderna Therapeutics,bi_13
"Moderna Therapeutics, Inc","Principal/Sr. Scientist, Oncology Research","Cambridge, MA",data scientist,data_science,Moderna Therapeutics,bi_13
"Moderna Therapeutics, Inc","Director Virology, Infectious Diseases","Cambridge, MA",data scientist,data_science,Moderna Therapeutics,bi_13
"Moderna Therapeutics, Inc","Principal Scientist/Associate Director, Rare Diseases","Cambridge, MA",data scientist,data_science,Moderna Therapeutics,bi_13
"Moderna Therapeutics, Inc","Sr. Manager/ Associate Director, Quality Control, Personalized Vaccines","Norwood, MA",data scientist,data_science,Moderna Therapeutics,bi_13
Instacart,"Senior Data Scientist, Fulfillment","San Francisco, CA",data scientist,data_science,Instacart,bi_15
Instacart,"Manager, Data Engineering","San Francisco, CA",data scientist,data_science,Instacart,bi_15
Instacart,"Senior Machine Learning Engineer, Search and Discovery","San Francisco, CA",data scientist,data_science,Instacart,bi_15
Instacart,"Senior Machine Learning Engineer, Growth","San Francisco, CA",data scientist,data_science,Instacart,bi_15
Instacart,"Senior Machine Learning Engineer, Ad Relevance","San Francisco, CA",data scientist,data_science,Instacart,bi_15
Instacart,"Senior Software Engineer, Infrastructure","San Francisco, CA",data scientist,data_science,Instacart,bi_15
Instacart,"Senior Machine Learning Engineer, Growth","San Francisco, CA",machine learning,data_science,Instacart,bi_15
Instacart,"Senior Machine Learning Engineer, Ad Relevance","San Francisco, CA",machine learning,data_science,Instacart,bi_15
AQR,Lead Python Engineer in Research,"Greenwich, CT",quantitative analyst,quant,AQR Capital Management,hedge_1
JP Morgan Chase,CIB – Equities Electronic Trading Solutions – Algorithmic Product Manager – Vice President,"New York, NY 10179 (Midtown area)",quant,quant,J.P. Morgan Asset Management,hedge_2
JP Morgan Chase,Front Office Java Engineer Lead (CFA preferred),"Jersey City, NJ 07310 (Downtown area)",quant,quant,J.P. Morgan Asset Management,hedge_2
JP Morgan Chase,CIB Technology Compliance and Controls Engineer,"Jersey City, NJ 07310 (Downtown area)",quant,quant,J.P. Morgan Asset Management,hedge_2
